slice,example_id,variant,arm,model,k,attempts,cases_passed,cases_total,suite_exact,failure_mode,ir_parses,ir_wellformed,ir_known_deontic,ir_unknown_fns,tags,notes
comparability,0aaf71f0,original,lrml-v2,anthropic:claude-opus-5,30,1,5,5,1,,True,True,True,1,threshold|necessity,
comparability,0aaf71f0,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,3,5,0,verdict_mismatch,True,True,True,1,threshold|necessity,"violation_fc_over: got (True,False); violation_nfc_over: got (True,False)"
comparability,0edb92b7,original,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,2,necessity,"clear_compliant: got (False,False); violation_no_flow_away: got (False,False); violation_causes_problems: got (False,False); distractor: got (False,False)"
comparability,0edb92b7,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,3,necessity,"clear_compliant: got (False,False); violation_no_flow_away: got (False,False); violation_causes_problems: got (False,False); distractor: got (False,False)"
comparability,12e545d1,original,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,1,threshold|necessity,"clear_compliant: got (False,False); clear_violation: got (False,False); violation_one_pair_of_three: got (False,False); compliant_three_facades_all_pairs: got (False,False)"
comparability,12e545d1,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,1,threshold|necessity,"clear_compliant: got (False,False); clear_violation: got (False,False); violation_one_pair_of_three: got (False,False); compliant_three_facades_all_pairs: got (False,False)"
comparability,14d1a086,original,lrml-v2,anthropic:claude-opus-5,30,1,1,4,0,verdict_mismatch,True,True,True,2,necessity,"clear_compliant: got (False,False); clear_violation_one_floor: got (False,False); distractor: got (False,False)"
comparability,14d1a086,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,4,0,verdict_mismatch,True,True,True,1,necessity,"clear_compliant: got (False,False); clear_violation_one_floor: got (False,False); distractor: got (False,False)"
comparability,1ebce0c9,original,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,0,necessity,"clear_compliant: got (False,False); clear_violation_one_weak_wall: got (False,False); boundary_exactly_15: got (False,False); distractor: got (False,False)"
comparability,1ebce0c9,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,0,necessity,"clear_compliant: got (False,False); clear_violation_one_weak_wall: got (False,False); boundary_exactly_15: got (False,False); distractor: got (False,False)"
comparability,20518e80,original,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,1,threshold,
comparability,20518e80,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,1,threshold,
comparability,23db27ac,original,lrml-v2,anthropic:claude-opus-5,30,1,5,5,1,,True,True,True,3,necessity,
comparability,23db27ac,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,5,5,1,,True,True,True,3,necessity,
comparability,2af8ee5f,original,lrml-v2,anthropic:claude-opus-5,30,1,4,6,0,verdict_mismatch,True,True,True,5,necessity,"hood_not_extracting_outside_exempt: got (False,False); violation_hood_extracting_outside: got (False,False)"
comparability,2af8ee5f,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,4,6,0,verdict_mismatch,True,True,True,5,necessity,"hood_not_extracting_outside_exempt: got (False,False); violation_hood_extracting_outside: got (False,False)"
comparability,2b60007d,original,lrml-v2,anthropic:claude-opus-5,30,1,1,7,0,verdict_mismatch,True,True,True,4,necessity,"clear_compliant: got (False,False); clear_violation_too_shallow: got (False,False); boundary_215_and_equal_floor_depth: got (False,False); violation_dpc_present_not_extended_below: got (False,False)"
comparability,2b60007d,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,7,0,verdict_mismatch,True,True,True,3,necessity,"clear_compliant: got (False,False); clear_violation_too_shallow: got (False,False); boundary_215_and_equal_floor_depth: got (False,False); violation_dpc_present_not_extended_below: got (False,False)"
comparability,2cc3d5b0,original,lrml-v2,anthropic:claude-opus-5,30,1,5,6,0,verdict_mismatch,True,True,True,1,threshold|necessity,"guard_pollutants_present_no_claim: got (False,False)"
comparability,2cc3d5b0,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,5,6,0,verdict_mismatch,True,True,True,1,threshold|necessity,"guard_pollutants_present_no_claim: got (False,False)"
comparability,31d635b2,original,lrml-v2,anthropic:claude-opus-5,30,1,2,5,0,verdict_mismatch,True,True,True,3,necessity,"clear_compliant: got (False,False); clear_violation: got (False,False); distractor: got (False,False)"
comparability,31d635b2,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,2,5,0,verdict_mismatch,True,True,True,3,necessity,"clear_compliant: got (False,False); clear_violation: got (False,False); distractor: got (False,False)"
comparability,328fb8e7,original,lrml-v2,anthropic:claude-opus-5,30,1,5,5,1,,True,True,True,3,necessity,
comparability,328fb8e7,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,5,5,1,,True,True,True,1,necessity,
comparability,526d7a82,original,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,2,necessity,"clear_compliant: got (False,False); clear_violation: got (False,False); violation_one_of_two: got (False,False); distractor: got (False,False)"
comparability,526d7a82,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,1,necessity,"clear_compliant: got (False,False); clear_violation: got (False,False); violation_one_of_two: got (False,False); distractor: got (False,False)"
comparability,5fe7997a,original,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,2,necessity,
comparability,5fe7997a,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,2,necessity,
comparability,6187cad8,original,lrml-v2,anthropic:claude-opus-5,30,1,1,4,0,verdict_mismatch,True,True,True,4,necessity,"clear_compliant: got (False,False); clear_violation: got (False,False); permitted_boost_control_still_compliant: got (False,False)"
comparability,6187cad8,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,4,0,verdict_mismatch,True,True,True,4,necessity,"clear_compliant: got (False,False); clear_violation: got (False,False); permitted_boost_control_still_compliant: got (False,False)"
comparability,6414854d,original,lrml-v2,anthropic:claude-opus-5,30,1,2,5,0,verdict_mismatch,True,True,True,0,threshold,"compliant_short_no_features: got (True,True); boundary_exactly_6m: got (True,True); compliant_long_with_features: got (True,True)"
comparability,6414854d,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,2,5,0,verdict_mismatch,True,True,True,0,threshold,"compliant_short_no_features: got (True,True); boundary_exactly_6m: got (True,True); compliant_long_with_features: got (True,True)"
comparability,675c4d48,original,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,1,necessity,
comparability,675c4d48,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,1,necessity,
comparability,681c4394,original,lrml-v2,anthropic:claude-opus-5,30,1,2,5,0,verdict_mismatch,True,True,True,3,necessity,"compliant_damper: got (True,True); compliant_thermostat: got (True,True); distractor_both_means: got (True,True)"
comparability,681c4394,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,2,5,0,verdict_mismatch,True,True,True,1,necessity,"compliant_damper: got (True,True); compliant_thermostat: got (True,True); distractor_both_means: got (True,True)"
comparability,78d904cd,original,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,3,necessity,"clear_compliant: got (False,False); clear_violation: got (False,False); no_calculation_yet: got (False,False); distractor: got (False,False)"
comparability,78d904cd,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,2,necessity,"clear_compliant: got (False,False); clear_violation: got (False,False); no_calculation_yet: got (False,False); distractor: got (False,False)"
comparability,7db23e3b,original,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,2,necessity,"clear_compliant: got (False,False); clear_violation_one_valve: got (False,False); no_valves_vacuous: got (False,False); distractor: got (False,False)"
comparability,7db23e3b,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,2,necessity,"clear_compliant: got (False,False); clear_violation_one_valve: got (False,False); no_valves_vacuous: got (False,False); distractor: got (False,False)"
comparability,7f49ccb1,original,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,0,threshold|necessity,"clear_compliant: got (False,False); violation_short_height: got (False,False); violation_left_side_short: got (False,False); boundary_exact: got (False,False)"
comparability,7f49ccb1,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,0,threshold|necessity,"clear_compliant: got (False,False); violation_short_height: got (False,False); violation_left_side_short: got (False,False); boundary_exact: got (False,False)"
comparability,80221d2c,original,lrml-v2,anthropic:claude-opus-5,30,1,1,6,0,verdict_mismatch,True,True,True,2,threshold|necessity,"clear_compliant_two_wells: got (False,False); clear_violation_three_wells: got (False,False); violation_too_far: got (False,False); boundary_exactly_3000: got (False,False)"
comparability,80221d2c,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,6,0,verdict_mismatch,True,True,True,1,threshold|necessity,"clear_compliant_two_wells: got (False,False); clear_violation_three_wells: got (False,False); violation_too_far: got (False,False); boundary_exactly_3000: got (False,False)"
comparability,82aa0792,original,lrml-v2,anthropic:claude-opus-5,30,1,3,4,0,verdict_mismatch,True,True,True,1,,"distractor_no_boilers: got (False,False)"
comparability,82aa0792,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,3,4,0,verdict_mismatch,True,True,True,1,,"distractor_no_boilers: got (False,False)"
comparability,8421f806,original,lrml-v2,anthropic:claude-opus-5,30,1,1,6,0,verdict_mismatch,True,True,True,1,threshold|necessity,"clear_compliant_gentle: got (False,False); clear_violation_steep_unramped: got (False,False); boundary_exactly_1_in_20: got (False,False); compliant_steep_but_ramped: got (False,False)"
comparability,8421f806,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,6,0,verdict_mismatch,True,True,True,1,threshold|necessity,"clear_compliant_gentle: got (False,False); clear_violation_steep_unramped: got (False,False); boundary_exactly_1_in_20: got (False,False); compliant_steep_but_ramped: got (False,False)"
comparability,87c9c5f5,original,lrml-v2,anthropic:claude-opus-5,30,1,2,4,0,verdict_mismatch,True,True,True,1,necessity,"clear_compliant: got (True,True); distractor: got (True,True)"
comparability,87c9c5f5,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,2,4,0,verdict_mismatch,True,True,True,1,necessity,"clear_compliant: got (True,True); distractor: got (True,True)"
comparability,8aa4b706,original,lrml-v2,anthropic:claude-opus-5,30,1,1,4,0,verdict_mismatch,True,True,True,1,threshold|necessity,"clear_compliant: got (False,False); clear_violation_one_part: got (False,False); distractor: got (False,False)"
comparability,8aa4b706,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,4,0,verdict_mismatch,True,True,True,2,threshold|necessity,"clear_compliant: got (False,False); clear_violation_one_part: got (False,False); distractor: got (False,False)"
comparability,8fec1c4a,original,lrml-v2,anthropic:claude-opus-5,30,1,1,4,0,verdict_mismatch,True,True,True,2,necessity,"clear_compliant: got (False,False); clear_violation_one_of_two: got (False,False); no_penetrations_vacuous: got (False,False)"
comparability,8fec1c4a,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,4,0,verdict_mismatch,True,True,True,2,necessity,"clear_compliant: got (False,False); clear_violation_one_of_two: got (False,False); no_penetrations_vacuous: got (False,False)"
comparability,9a574829,original,lrml-v2,anthropic:claude-opus-5,30,1,2,4,0,verdict_mismatch,True,True,True,1,necessity,"clear_compliant: got (False,False); clear_violation: got (False,False)"
comparability,9a574829,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,1,necessity,
comparability,9dd2a0f1,original,lrml-v2,anthropic:claude-opus-5,30,1,6,6,1,,True,True,True,1,threshold|necessity,
comparability,9dd2a0f1,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,6,6,1,,True,True,True,1,threshold|necessity,
comparability,9ff8b8fd,original,lrml-v2,anthropic:claude-opus-5,30,1,5,5,1,,True,True,True,0,threshold,
comparability,9ff8b8fd,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,5,5,1,,True,True,True,0,threshold,
comparability,a1f91cfd,original,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,4,threshold|necessity,"compliant_individual_rates: got (False,False); compliant_average_alternative: got (False,False); violation_neither_form: got (False,False); distractor_both_forms: got (False,False)"
comparability,a1f91cfd,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,0,5,0,verdict_mismatch,True,True,True,3,threshold|necessity,"compliant_individual_rates: got (False,False); compliant_average_alternative: got (False,False); violation_neither_form: got (False,False); not_applicable_single_dwelling: got (True,False)"
comparability,a4dc06ab,original,lrml-v2,anthropic:claude-opus-5,30,1,1,6,0,verdict_mismatch,True,True,True,3,threshold,"clear_compliant: got (False,False); clear_violation: got (False,False); boundary_exactly_2200: got (False,False); exception_area_protected: got (False,False)"
comparability,a4dc06ab,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,6,6,1,,True,True,True,1,threshold,
comparability,a4fccc69,original,lrml-v2,anthropic:claude-opus-5,30,1,1,4,0,verdict_mismatch,True,True,True,4,necessity,"clear_compliant: got (False,False); clear_violation: got (False,False); door_exists_but_unused_compliant: got (False,False)"
comparability,a4fccc69,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,4,0,verdict_mismatch,True,True,True,3,necessity,"clear_compliant: got (False,False); clear_violation: got (False,False); door_exists_but_unused_compliant: got (False,False)"
comparability,aaca648c,original,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,1,necessity,
comparability,aaca648c,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,1,necessity,
comparability,b5edf19f,original,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,2,necessity,
comparability,b5edf19f,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,2,necessity,
comparability,bb9ec292,original,lrml-v2,anthropic:claude-opus-5,30,1,3,5,0,verdict_mismatch,True,True,True,0,threshold,"clear_compliant: got (True,True); boundary_both_equal: got (True,True)"
comparability,bb9ec292,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,3,5,0,verdict_mismatch,True,True,True,0,threshold,"clear_compliant: got (True,True); boundary_both_equal: got (True,True)"
comparability,bd1438b0,original,lrml-v2,anthropic:claude-opus-5,30,1,2,5,0,verdict_mismatch,True,True,True,1,necessity,"clear_compliant: got (True,True); no_calculation_yet_nothing_to_check: got (True,True); distractor_two_rooflights: got (True,True)"
comparability,bd1438b0,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,2,5,0,verdict_mismatch,True,True,True,1,necessity,"clear_compliant: got (True,True); no_calculation_yet_nothing_to_check: got (True,True); distractor_two_rooflights: got (True,True)"
comparability,c06bb553,original,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,2,necessity,
comparability,c06bb553,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,2,necessity,
comparability,cc72106e,original,lrml-v2,anthropic:claude-opus-5,30,1,2,6,0,verdict_mismatch,True,True,True,1,threshold,"clear_compliant: got (False,False); clear_violation: got (False,False); boundary_exactly_800: got (False,False); distractor: got (False,False)"
comparability,cc72106e,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,2,6,0,verdict_mismatch,True,True,True,1,threshold,"clear_compliant: got (False,False); clear_violation: got (False,False); boundary_exactly_800: got (False,False); distractor: got (False,False)"
comparability,d3c5b819,original,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,4,necessity,
comparability,d3c5b819,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,4,necessity,
comparability,dae0db09,original,lrml-v2,anthropic:claude-opus-5,30,1,5,5,1,,True,True,True,2,necessity,
comparability,dae0db09,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,5,5,1,,True,True,True,2,necessity,
comparability,df09194e,original,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,1,necessity,
comparability,df09194e,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,1,necessity,
comparability,f009a781,original,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,3,necessity,
comparability,f009a781,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,3,necessity,
comparability,f41fb8da,original,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,2,necessity,
comparability,f41fb8da,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,2,necessity,
comparability,f51da5c6,original,lrml-v2,anthropic:claude-opus-5,30,1,2,4,0,verdict_mismatch,True,True,True,2,necessity,"clear_compliant: got (True,True); distractor: got (True,True)"
comparability,f51da5c6,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,4,4,1,,True,True,True,1,necessity,
comparability,f7cfdf57,original,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,1,necessity,"clear_compliant: got (False,False); clear_violation: got (False,False); no_level_changes_vacuous: got (False,False); distractor: got (False,False)"
comparability,f7cfdf57,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,2,necessity,"clear_compliant: got (False,False); clear_violation: got (False,False); no_level_changes_vacuous: got (False,False); distractor: got (False,False)"
exception,cand01,original,lrml-v2,anthropic:claude-opus-5,30,1,3,6,0,verdict_mismatch,True,True,True,5,exception|priority,"clear_compliant: got (True,True); exempt_loadbearing_only: got (True,True); exempt_diagram_9_2: got (True,True)"
exception,cand01,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,6,6,1,,True,True,True,4,exception|priority,
exception,cand02,original,lrml-v2,anthropic:claude-opus-5,30,1,1,6,0,verdict_mismatch,True,True,True,4,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); boundary_equal_capacity: got (False,False); exception_demonstrated_smaller: got (False,False)"
exception,cand02,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,6,0,verdict_mismatch,True,True,True,4,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); boundary_equal_capacity: got (False,False); exception_demonstrated_smaller: got (False,False)"
exception,cand08,original,lrml-v2,anthropic:claude-opus-5,30,1,6,7,0,verdict_mismatch,True,True,True,1,exception|priority,"exception_does_not_excuse_low: got (True,False)"
exception,cand08,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,6,7,0,verdict_mismatch,True,True,True,1,exception|priority,"exception_does_not_excuse_low: got (True,False)"
exception,cand16,original,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,4,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); exception_complies_cited_para: got (False,False); distractor: got (False,False)"
exception,cand16,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,4,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); exception_complies_cited_para: got (False,False); distractor: got (False,False)"
exception,cand18,original,lrml-v2,anthropic:claude-opus-5,30,1,1,6,0,verdict_mismatch,True,True,True,6,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); excepted_cavity_tray: got (False,False); excepted_firestopping: got (False,False)"
exception,cand18,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,6,0,verdict_mismatch,True,True,True,6,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); excepted_cavity_tray: got (False,False); excepted_firestopping: got (False,False)"
exception,cand20,original,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,4,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); exception_appearance: got (False,False); distractor_exception_plus_compliance: got (False,False)"
exception,cand20,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,5,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); exception_appearance: got (False,False); distractor_exception_plus_compliance: got (False,False)"
exception,cand21,original,lrml-v2,anthropic:claude-opus-5,30,1,1,6,0,verdict_mismatch,True,True,True,2,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); boundary_exactly_800: got (False,False); exception_turning_circle: got (False,False)"
exception,cand21,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,6,0,verdict_mismatch,True,True,True,2,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); boundary_exactly_800: got (False,False); exception_turning_circle: got (False,False)"
exception,cand27,original,lrml-v2,anthropic:claude-opus-5,30,1,3,6,0,verdict_mismatch,True,True,True,3,exception|priority,"clear_compliant: got (True,True); carved_out_roof_only: got (True,False); nested_firewall_stability_back_in_scope: got (True,True)"
exception,cand27,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,3,6,0,verdict_mismatch,True,True,True,3,exception|priority,"clear_compliant: got (True,True); carved_out_roof_only: got (True,False); nested_firewall_stability_back_in_scope: got (True,True)"
exception,cand31,original,lrml-v2,anthropic:claude-opus-5,30,1,2,5,0,verdict_mismatch,True,True,True,2,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); no_nearby_elements_vacuous: got (False,False)"
exception,cand31,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,2,5,0,verdict_mismatch,True,True,True,3,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); no_nearby_elements_vacuous: got (False,False)"
exception,cand32,original,lrml-v2,anthropic:claude-opus-5,30,1,1,7,0,verdict_mismatch,True,True,True,2,exception|priority,"clear_compliant: got (False,False); violation_too_high: got (False,False); violation_too_low: got (False,False); boundary_700_and_1000: got (False,False)"
exception,cand32,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,7,0,verdict_mismatch,True,True,True,2,exception|priority,"clear_compliant: got (False,False); violation_too_high: got (False,False); violation_too_low: got (False,False); boundary_700_and_1000: got (False,False)"
exception,cand37,original,lrml-v2,anthropic:claude-opus-5,30,1,1,6,0,verdict_mismatch,True,True,True,4,exception|priority,"clear_compliant_default: got (False,False); clear_violation_default: got (False,False); boundary_default_exactly_40: got (False,False); exception_justified_smaller_ok: got (False,False)"
exception,cand37,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,6,0,verdict_mismatch,True,True,True,4,exception|priority,"clear_compliant_default: got (False,False); clear_violation_default: got (False,False); boundary_default_exactly_40: got (False,False); exception_justified_smaller_ok: got (False,False)"
exception,cand40,original,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,2,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); exception_cost_over_7pct: got (False,False); boundary_exactly_7pct_no_exemption: got (False,False)"
exception,cand40,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,3,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); exception_cost_over_7pct: got (False,False); boundary_exactly_7pct_no_exemption: got (False,False)"
exception,cand43,original,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,7,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); excepted_utility_door: got (False,False); mixed_utility_and_office_door: got (False,False)"
exception,cand43,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,7,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); excepted_utility_door: got (False,False); mixed_utility_and_office_door: got (False,False)"
exception,cand52,original,lrml-v2,anthropic:claude-opus-5,30,1,1,6,0,verdict_mismatch,True,True,True,7,exception|priority,"clear_compliant_no_lift_use: got (False,False); clear_violation: got (False,False); exception_evacuation_lift: got (False,False); almost_met_no_safety_features: got (False,False)"
exception,cand52,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,6,0,verdict_mismatch,True,True,True,9,exception|priority,"clear_compliant_no_lift_use: got (False,False); clear_violation: got (False,False); exception_evacuation_lift: got (False,False); almost_met_no_safety_features: got (False,False)"
exception,cand56,original,lrml-v2,anthropic:claude-opus-5,30,1,4,5,0,verdict_mismatch,True,True,True,6,exception|priority,"prohibited_on_escape_opening: got (True,False)"
exception,cand56,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,3,5,0,verdict_mismatch,True,True,True,6,exception|priority,"prohibited_on_escape_opening: got (True,False); not_applicable_no_fusible_link: got (True,False)"
exception,cand57,original,lrml-v2,anthropic:claude-opus-5,30,1,3,5,0,verdict_mismatch,True,True,True,3,exception|priority,"clear_compliant_no_car_park: got (False,False); distractor_connects_to_basement: got (False,False)"
exception,cand57,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,3,5,0,verdict_mismatch,True,True,True,3,exception|priority,"clear_compliant_no_car_park: got (False,False); distractor_connects_to_basement: got (False,False)"
exception,cand65,original,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,1,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); boundary_exactly_40m: got (False,False); exception_bcb_agreement: got (False,False)"
exception,cand65,perturbed,lrml-v2,anthropic:claude-opus-5,30,1,1,5,0,verdict_mismatch,True,True,True,1,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); boundary_exactly_40m: got (False,False); exception_bcb_agreement: got (False,False)"
