slice,example_id,variant,arm,model,k,attempts,cases_passed,cases_total,suite_exact,failure_mode,ir_parses,ir_wellformed,ir_known_deontic,ir_unknown_fns,tags,notes
exception,cand21,perturbed,lrml,openai:gpt-5.6-sol,30,1,0,6,0,runtime_reject,True,True,True,3,exception|priority,clear_compliant: ordered comparison over non-numbers: distance >= 800.0; clear_violation: ordered comparison over non-numbers: distance >= 800.0; boundary_exactly_800: ordered comparison over non-numb
exception,cand27,original,lrml,openai:gpt-5.6-sol,30,1,2,6,0,verdict_mismatch,True,True,True,5,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); nested_roof_is_floor_back_in_scope: got (False,False); nested_firewall_stability_back_in_scope: got (False,False)"
exception,cand27,perturbed,lrml,openai:gpt-5.6-sol,30,1,2,6,0,verdict_mismatch,True,True,True,4,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); nested_roof_is_floor_back_in_scope: got (False,False); nested_firewall_stability_back_in_scope: got (False,False)"
exception,cand31,original,lrml,openai:gpt-5.6-sol,30,1,4,5,0,verdict_mismatch,True,True,True,4,exception|priority,"no_nearby_elements_vacuous: got (False,False)"
exception,cand31,perturbed,lrml,openai:gpt-5.6-sol,30,1,4,5,0,verdict_mismatch,True,True,True,4,exception|priority,"no_nearby_elements_vacuous: got (False,False)"
exception,cand32,original,lrml,openai:gpt-5.6-sol,30,1,4,7,0,verdict_mismatch,True,True,True,5,exception|priority,"clear_compliant: got (True,True); boundary_700_and_1000: got (True,True); exception_remote_device_in_range: got (True,True)"
exception,cand32,perturbed,lrml,openai:gpt-5.6-sol,30,1,4,7,0,verdict_mismatch,True,True,True,3,exception|priority,"clear_compliant: got (True,True); boundary_700_and_1000: got (True,True); exception_remote_device_in_range: got (True,True)"
exception,cand37,original,lrml,openai:gpt-5.6-sol,30,1,1,6,0,verdict_mismatch,True,True,True,4,exception|priority,"clear_compliant_default: got (False,False); clear_violation_default: got (False,False); boundary_default_exactly_40: got (False,False); exception_justified_smaller_ok: got (False,False)"
exception,cand37,perturbed,lrml,openai:gpt-5.6-sol,30,1,1,6,0,verdict_mismatch,True,True,True,4,exception|priority,"clear_compliant_default: got (False,False); clear_violation_default: got (False,False); boundary_default_exactly_40: got (False,False); exception_justified_smaller_ok: got (False,False)"
exception,cand40,original,lrml,openai:gpt-5.6-sol,30,1,1,5,0,verdict_mismatch,True,True,True,4,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); exception_cost_over_7pct: got (False,False); boundary_exactly_7pct_no_exemption: got (False,False)"
exception,cand40,perturbed,lrml,openai:gpt-5.6-sol,30,1,1,5,0,verdict_mismatch,True,True,True,4,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); exception_cost_over_7pct: got (False,False); boundary_exactly_7pct_no_exemption: got (False,False)"
exception,cand43,original,lrml,openai:gpt-5.6-sol,30,1,1,5,0,verdict_mismatch,True,True,True,4,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); excepted_utility_door: got (False,False); mixed_utility_and_office_door: got (False,False)"
exception,cand43,perturbed,lrml,openai:gpt-5.6-sol,30,1,1,5,0,verdict_mismatch,True,True,True,4,exception|priority,"clear_compliant: got (False,False); clear_violation: got (False,False); excepted_utility_door: got (False,False); mixed_utility_and_office_door: got (False,False)"
exception,cand52,original,lrml,openai:gpt-5.6-sol,30,1,1,6,0,verdict_mismatch,True,True,True,7,exception|priority,"clear_compliant_no_lift_use: got (False,False); clear_violation: got (False,False); exception_evacuation_lift: got (False,False); almost_met_no_safety_features: got (False,False)"
exception,cand52,perturbed,lrml,openai:gpt-5.6-sol,30,1,1,6,0,verdict_mismatch,True,True,True,7,exception|priority,"clear_compliant_no_lift_use: got (False,False); clear_violation: got (False,False); exception_evacuation_lift: got (False,False); almost_met_no_safety_features: got (False,False)"
